issuekey,title,description,storypoint
DM-3838,evaluate authentication authorization services user workspace,develop identity access management iam program deliverables sow lsst iam design document describe lssts current expected iam needs specify technical recommendations lsst iam system architecture including interface standards ldap oauth system components functional descriptions implementation recommendations lsst iam program plan specify future ongoing iam development operational activities required meet lsst project mission lsst iam technical demonstration provide initial implementation lsst iam design according philosophy rough consensus running code project prioritize technical implementation work based immediate needs identified lsst developers functional implementations iam system interfaces fill gaps needed lsst development integration work proceed schedule assignees jim basney terry fleurry daniel thayer alex withers iso petravick jason alt margaret gelman duration october march,88
DM-3840,lse phase,advance phase details needed eliminate obstacles ocs development,8
DM-3841,lse refine wcs psf requirements,clarify data format precision requirements tcs telescope site components reporting wcs psf information perimage basis depends ability group engage subject current pmcs deadline phase readiness lse sep,8
DM-3842,lse icd details,bring icd phase level detail,6
DM-3843,lse icd details,bring icd phase level detail original specification actual work ocs group winter period didnt quite reach phase nonetheless useful revision submitted recommended approval ccb march meeting,6
DM-3844,add tutoriallevel documentation ctrlpool,new ctrlpool package port hscpipebase tutoriallevel documentation making hard figure start using package unfortunately think price qualified write directly though may make sense someone unfamiliar write bugging paul lot transfer knowledge target documentation better,4
DM-3845,add unit tests ctrlpool,ctrlpool formerly hscpipebase ported unit tests testing example script run hand demonstrate piece functionality functionality may simple amenable tests batch submission parts may tricky run via scons theyre intrinsically parallel scons naively wants able run test separate process overcoming problems reason challenging isnt really much functionality test,8
DM-3846,read lse lse discuss meeting,read lse lse meeting friday,2
DM-3847,grid overly bug,using grid overlay galatic coordinate image around longitude overlay doesnt work properly bolocam fits image works one reproducible steps reproduce atlas search select bolocam galactic plane survey gps enter single coordinate search gal find images taken around see column fits filename search sharcii instrument images imagessharclfits bad imagessharclfits good open irsaviewer clicking icon link first column image viewer enable grid overlay click icon layer toolbar change coordinate system galactic see problem overlay associated bolocam map three horizontal lines exist left hand side image image coordinate system set gal reported glon values range left right passing center problem seen imagesvinnergalaxymapvsupergcpcamapcropfits bad,4
DM-3850,nebula metadata service intermittent,upon restarting one nebula instances ktltest noticed failure logs quote sep ktltest cloudinit utilpywarning failed fetching metadata url quote attempting retrieve url seems randomly vary succeeding returns quote amiid amilaunchindex amimanifestpath quote failing returns quote html head title internal server errortitle head body internal server errorh remote metadata server experienced internal server errorbr body html quote failures may contributing observed sporadic ssh key injection failures,2
DM-3851,liaise longhaul network group base site ncsa network,coordinate network group establish base sitetoncsa lhn assignees paul wefel duration september february,4
DM-3852,evaluate file management technologies,evaluate technologies data management irods,100
DM-3853,consult contracting execution chilean data center contract,continue consult review design documents construction chilean dac assignees tom durbin duration september february,11
DM-3855,calibration products preparation,develop calibration products pipeline plan begin initial implementation,22
DM-3857,stack documentation part,original documentation based expressed team needs,30
DM-3858,integration test monitoring architecture part,work assessed basis outcome part jmp,70
