issuekey,title,description,storypoint
MULE-7418,connector throws npe advancedudate fails connection error,copy derbyclientjar libuser deploy attached config curl expected curl returns actual curl returns null javalangnullpointerexception message payload type string,8
MULE-7419,session lost message returned jms requestresponse outboundendpoint,invoke flow starting jms requestresponse inbound endpoint within flow set session var youd expect session var propagated back outbound endpoint invoked reproduce issue please run test case attached maven project,8
MULE-7424,new database rename advancedupdate executeddl,rename advancedupdate executeddl also update google doc spec,1
MULE-7425,xpath function side effects message,xpath function given source parameter result evaluation put message payload fine however source parameter provided payload modified causes undesired side effects using function filters choice routers source provided evaluation result set source,3
MULE-7426,consumer generating payload soap web service parameters,currently consumer detects web service doesnt require input parameters case ignores payload generates automatically soap body request working correctly soap web services web services case payload still used soap body,3
MULE-7428,fix underlaying implementation,current queues implementation stores queue content transient object store persistent object store queue persistent end queue implementation based map doesnt make sense also causes performance issues transactions reliable dont transaction log local txs,13
MULE-7429,fix untilsuccessfulwithqueuepersistenceobjectstoretestcase recoversfrompersistedqueue test,test testing build runs relies writing file directly object store folder part execution,2
MULE-7431,abstractmessagingexceptionstrategy accessing incorrect even using requestcontext,collection message sent subflow exception raised inside exception properly raised replaced javalangillegalstateexception payload invalidated calling setpayload message collection anymore instead keep original one,3
MULE-7435,fix listschemagroovy script,script prints lots errors,3
MULE-7436,new database code cleanup,clean xsd schema database connector schema published docs take schema include reference docs page included jira also completing support derby necessary cleanup,3
MULE-7439,replace stringbuffer stringbuilder whenever possible,mule started jdk era therere lot uses stringbuffer cases theres need contention generates replaced stringbuilder,1
MULE-7440,new database query templates parameter types resolved,queries connector defined using template related particular instance template defines sql query type query parameter definition default values parameter defined template unknown type related instance parameters unknown type connector uses specific jdbc api call setget parameter values causes errors driver able convert parameter values type expected,8
MULE-7442,bulk update fails using file source file generated windows due end line,bulk update fails using file source file generated windows due end line following works line endings unix style work line endings windows style insert contact firstname lastname email lastmodified values juancitoperezjuanperezgmailcom insert contact firstname lastname email lastmodified values pedroperezpedroperezgmailcom,2
MULE-7443,move simpleloggingtable core,move simpleloggingtable core reused modules without need depend launcher,1
MULE-7446,new database rename bulkupdate bulkexecute,rename bulkupdate bulkexecute,1
MULE-7457,muleprocesscontroller able work windows,muleprocesscontroller able work windows,8
MULE-7459,echo example mvn build fails test error,download muleeedistributionstandalonemtargz extract examplesecho mvn test,3
MULE-7460,new database allow users specify jdbc parameter types query template,new database connector sometimes queries fail type specified particular parameter possible users specify type parameter sql query fix issue jake morgan ran esb chat around ibm database first step implement parameter type specification parameters defined within query template,8
MULE-7461,new database remove constraint generatesimpleparametermetadata mysql database always returning generic object,remove constraint generatesimpleparametermetadata mysql database always returning generic object general database come configured ootb custom connection attribute,1
MULE-7462,new database change behavior streaming within stored procedure,instead described mule streamingtrue still return map results iterators within resultset returned,5
MULE-7463,monitored objectstores behave consistently,monitored object stores behave consistently partitionableexpirableobjectstore instances trim max size applying least recently used algorithm however monitoredobjectstorewrapper applying last recently used algorithm additionally allowed create objects stores completely unbounded ttl bounded ttl size bounded cant create one thats size bounded expected behavior managed object stores always trim size consistent way using lru objectstore thats bounded size wise unbounded ttl wise,3
MULE-7465,xpath expression language domj creates separate textnodes,overview xml document codexml sswasmtp operationtypeemailoperationtype toaddressprachuryabaruabtcomtoaddress subjectvoice circuit detailssubject contenthicontent sswasmtp code message property set using xpath expression codexml addmessageproperty keytoaddressesoldway valuexpathtoaddresstext code properties set using mel xpath function codexml addmessageproperty keytoaddressesxpath valuexpathtoaddresstext addmessageproperty keytoaddress valuexpathlocalnametoaddressgetstringvalue addmessageproperty keysubjectxpath valuexpathsubjecttext code array assigned toaddressesoldway property session scoped properties subjectxpathvoice circuit details toaddressprachuryabaruabtcom colorredtoaddressesoldwayprachu ryabaruabtcomcolor toaddressesxpathprachuryabaruabtcom explanation method characters class orgdomjiosaxcontenthandler generate multiple text nodes mergeadjacenttext property set false excellent explanation reasons happen found effect problem certain xpath expression notably related use text selector return array text nodes instead single text node lead incomplete text values wrong comparisons problem discovered dealing message properties transformer new message properties added using xpath expressions retrieve values xml payload payload converted dom document means xmltodomdocument transformer problem also affect expression filter using xpath evaluator uncomment expressionfilter element attached mule configuration file see action references domj issue reported domj case problem xpath retrieving text please find attached custom transformer shows set mergeadjacenttext property source code xerces xerces binaries built debugging information enabled binaries commonly distributed apache xerces project debugging info stripped customxmltodomdocument transformer work uncomment customtransformer element attached mule configuration file please take notice return class must set orgdomjdocument workarounds use following equivalent xpath expressions code xpathchildsswasmtpchildtoaddresstext xpathsswasmtptoaddresstext xpathchildtoaddresstext xpathtoaddresstext xpathdescendanttoaddresstext xpathstringtoaddress xpathtoaddress code use attached customxmltodomdocument transformer codexml customtransformer classcommulesoftsupportcustomxmltodomdocument docnamecustomxmltodomdocument returnclassorgdomjdocument code,3
