issuekey,title,description,storypoint
XD-1295,module message conversion fails work jmx enabled,jmx enabled modules enabling integrationmbeanexporter moduletypeconversionplugin fails get reference inputoutput channel adding contenttypeheaderinterceptor results exception seems like integrationmbeanexporter jmx enabled creates jdkdynamicaopproxy integration components thereby following check moduletypeconversionplugin retrieve abstractmessagechannel fails abstractmessagechannel channel null isinput channel modulegetcomponentinput abstractmessagechannelclass else channel modulegetcomponentoutput abstractmessagechannelclass see reason abstractmessagechannel used use methods implementing class didnt exist interfaces integrationmbeanexporter creating jdkdynamicaopproxy channel fails resolve abstractmessagechannel following full stack trace replicate stream create testing definition http outputtypetextplain log error redisinboundadapterredisqueueinboundchanneladapter handlerlogginghandler orgspringframeworkmessagingmessagehandlingexception error occurred message handler moduledeployer orgspringframeworkintegrationhandlerabstractmessagehandlerhandlemessageabstractmessagehandlerjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkintegrationmonitorsimplemessagehandlermetricshandlemessagesimplemessagehandlermetricsjava orgspringframeworkintegrationmonitorsimplemessagehandlermetricsinvokesimplemessagehandlermetricsjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava comsunproxyproxyhandlemessageunknown source orgspringframeworkintegrationconfigserviceactivatorfactorybeanhandlerequestmessageserviceactivatorfactorybeanjava orgspringframeworkintegrationhandlerabstractreplyproducingmessagehandlerhandlemessageinternalabstractreplyproducingmessagehandlerjava orgspringframeworkintegrationhandlerabstractmessagehandlerhandlemessageabstractmessagehandlerjava orgspringframeworkintegrationdispatcherunicastingdispatcherdodispatchunicastingdispatcherjava orgspringframeworkintegrationdispatcherunicastingdispatcherdispatchunicastingdispatcherjava orgspringframeworkintegrationchannelabstractsubscribablechanneldosendabstractsubscribablechanneljava orgspringframeworkintegrationchannelabstractmessagechannelsendabstractmessagechanneljava orgspringframeworkintegrationchannelabstractmessagechannelsendabstractmessagechanneljava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkintegrationmonitordirectchannelmetricsmonitorsenddirectchannelmetricsjava orgspringframeworkintegrationmonitordirectchannelmetricsdoinvokedirectchannelmetricsjava orgspringframeworkintegrationmonitordirectchannelmetricsinvokedirectchannelmetricsjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava comsunproxyproxysendunknown source orgspringframeworkmessagingcoregenericmessagingtemplatedosendgenericmessagingtemplatejava orgspringframeworkmessagingcoregenericmessagingtemplatedosendgenericmessagingtemplatejava orgspringframeworkmessagingcoreabstractmessagesendingtemplatesendabstractmessagesendingtemplatejava orgspringframeworkintegrationendpointmessageproducersupportsendmessagemessageproducersupportjava orgspringframeworkintegrationredisinboundredisqueuemessagedrivenendpointpopmessageandsendredisqueuemessagedrivenendpointjava orgspringframeworkintegrationredisinboundredisqueuemessagedrivenendpointaccessredisqueuemessagedrivenendpointjava orgspringframeworkintegrationredisinboundredisqueuemessagedrivenendpointlistenertaskrunredisqueuemessagedrivenendpointjava orgspringframeworkintegrationutilerrorhandlingtaskexecutorrunerrorhandlingtaskexecutorjava javalangthreadrunthreadjava caused orgspringframeworkxddirtpluginsmoduleconfigurationexception bean named output must type orgspringframeworkintegrationchannelabstractmessagechannel actually type comsunproxyproxy orgspringframeworkxddirtpluginsstreammoduletypeconversionpluginconfiguremoduleconvertersmoduletypeconversionpluginjava orgspringframeworkxddirtpluginsstreammoduletypeconversionpluginpostprocessmodulemoduletypeconversionpluginjava orgspringframeworkxddirtmodulemoduledeployerpostprocessmodulemoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdeploymoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdeployandstoremoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerhandledeploymoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerhandlesinglemodulemessagemoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerhandlemessageinternalmoduledeployerjava orgspringframeworkintegrationhandlerabstractmessagehandlerhandlemessageabstractmessagehandlerjava caused orgspringframeworkbeansfactorybeannotofrequiredtypeexception bean named output must type orgspringframeworkintegrationchannelabstractmessagechannel actually type comsunproxyproxy orgspringframeworkbeansfactorysupportabstractbeanfactorydogetbeanabstractbeanfactoryjava orgspringframeworkbeansfactorysupportabstractbeanfactorygetbeanabstractbeanfactoryjava orgspringframeworkcontextsupportabstractapplicationcontextgetbeanabstractapplicationcontextjava orgspringframeworkxdmodulecoresimplemodulegetcomponentsimplemodulejava orgspringframeworkxddirtpluginsstreammoduletypeconversionpluginconfiguremoduleconvertersmoduletypeconversionpluginjava,3
XD-1296,integration tests fail jmx enabled,jmx enabled integration tests fail similar see one example case test classes extend streamtestsupport streamtestsupport beforeclass line moduledeployer containercontextgetbeanmoduledeployerclass jmx enable integrationmbeanexporter creates jdkdynamicproxy moduledeployer since type messagehandler thereby line get bean implementing class type moduledeployer fails places use refer implementing classes getbean looks like need fix well,2
XD-1297,fix module type guessing heuristics,commit defcfafaabacebbb strengthened module type inference corner cases remain marked todos commented assertions tests effective need look whole deployed stream composed module modify parsincontext accordingly,5
XD-1298,commands prompt user broken,likely due user submits enter shell appears hang,5
XD-1299,move deletefiles resourcesintojdbcjobmoduleoptionsmetadata,currently filedeletion listeners added filepollhdfs filejdbc ootb job modules files deleted successful completion jobs write file hdfsjdbc deletefiles option resourcesintojdbcjobmoduleoptionsmetadata makes available hdfsjdbc job module well supported yet involves deletion hdfs files need file deletion listeners hdfsjdbc hdfsmongodb job modules opted delete files supported,3
XD-1300,handling boolean type module option properties defaults option metadata,boolean type module option properties whose default values specified module definitions corresponding moduleoptionsmetadata also using boolean need module option using primitive type boolean boolean type currently module options require change initializedatabase modules filejdbc hdfsjdbc job modules aggregator processor module jdbc sink module restartable job modules deletefiles filejdbc filepollhdfs job modules,3
XD-1301,mbeans destroyed stream created destroyed delay,problem container stream deployed allow new streams deployed error occurs solution terminate container restart reproduce create stream foo destroy stream create stream foo best done programmatically taking steps using shell may reproduce problem put sleep seconds destroy next create works fine,5
XD-1305,file sink support replace option,currently file sink supports append user support overwrite feature,5
XD-1306,move ftp support package springxddirt batch package,commit introduced support ftp added bunch classes belong dirt proper though added extension style project jobs module would depend,1
XD-1307,use hateoas link templates,hateoas introduced support templated links leveraged properly handle streamsid instead using string concatenation,5
XD-1308,weird behavior transform module,trying examples came weird behavior transform module boils noformat stream create foo definition http transform expressionnew javalangintegerpayload transform expressionpayloadgetclass log http post data integer http post data wth wth noformat seems expression evaluated incoming payload transmitted,4
XD-1309,jsr validation options interferes dsl completion,using jsr annotated class module options binding failures bypassed interfere completion proposals,5
XD-1310,misleading error message trying restart job exec,disregard missing date caused another problem setup noformat xdjob execution list job name start time step execution count status foo europeparis starting foo europeparis failed foo europeparis completed foo europeparis completed foo europeparis completed foo europeparis starting foo europeparis completed foo europeparis failed foo europeparis failed foo europeparis failed foo europeparis failed foo europeparis failed foo europeparis failed foo europeparis failed xdjob execution restart command failed orgspringframeworkxdrestclientimplspringxdexception job execution already running noformat server exception bit better noformat caused orgspringframeworkbatchcorerepositoryjobexecutionalreadyrunningexception job execution job already running jobinstance version jobfoo orgspringframeworkbatchcorerepositorysupportsimplejobrepositorycreatejobexecutionsimplejobrepositoryjava noformat argue speak terms execution ids possible rather terms job names,1
